Material,pred_PL
test179,604.3970400994623
test180,473.9015984528097
test181,471.40021516033613
test182,551.6226801296871
test183,440.6924180586811
test184,517.68222386994
test185,462.01742353507063
test186,605.0404755407351
test187,473.35915329704267
test188,497.48715271016295
test189,438.47412621019873
test190,472.16816188745287
test191,460.3006154392832
test192,570.0544612378523
test193,564.1730115872849
test194,568.4445630302031
test195,481.9552769830454
test196,643.0929238005363
test197,480.63046031246745
test198,500.9264065935345
test199,488.7571800556232
test200,456.1408326551061
test201,566.4131411328643
test202,488.3268969976583
test203,595.1363463270037
test204,488.61886264446827
test205,621.6630860424979
test206,509.4453169027563
test207,455.7071182245925
test208,574.0338048469537
test209,473.65783947565944
test210,631.9348852768403
test211,467.79007428877674
test212,467.8782913165269
test213,662.4684916710869
test214,471.9621106018167
test215,468.5064401637069
test216,606.7785243687492
test217,644.9890277382492
test218,569.981540982406
test219,561.6047965586893
test220,560.075980107295
test221,502.9294540394885
test222,580.3985617803957
test223,613.8222696149166
test224,460.3006154392832
test225,460.3006154392832
test226,652.9885016655778
test227,470.42549781053265
test228,631.9348852768403
test229,560.075980107295
test230,488.7571800556232
test231,488.3268969976583
test232,451.7862954967627
test233,593.426391739108
test234,549.5366726666899
test235,528.236504732612
test236,442.5232731833077
test237,462.01742353507063
test238,477.36912950563476
test239,485.05569723433064
test240,592.9601386886854
test241,734.1525681098346
test242,652.9885016655778
test243,689.1314084160105
test244,468.5064401637069
test245,495.5712669011112
test246,547.4233912697581
test247,646.1036012622518
test248,468.5064401637069
test249,559.8896147009468
test250,517.68222386994
test251,617.1673292905991
test252,474.7708064907027
test253,734.1525681098346
test254,559.44281286764
test255,519.5532207059889
test256,449.572567826893
test257,580.9277536029266
test258,592.8220801753673
test259,471.1531780151158
test260,621.6630860424979
test261,476.47560491219656
test262,477.7397688368279
test263,495.5923371547074
test264,507.7996864342885
test265,468.5064401637069
test266,493.2154021039836
test267,464.6903266892024
test268,496.51858883779306
test269,477.0167506337059
test270,562.3643203330055
test271,509.120379982058
test272,671.7921880279147
test273,533.7413441006003
test274,486.4144855208871
test275,613.8222696149166
test276,460.7167296627505
test277,433.94093232475586
test278,480.63046031246745
test279,469.7847622709217
test280,662.2975395231451
test281,474.4349919944212
test282,467.8782913165269
test283,442.5232731833077
test284,528.236504732612
test285,480.63046031246745
test286,539.4630845445724
test287,498.1554055549731
test288,433.94093232475586
test289,464.6903266892024
test290,467.79007428877674
test291,553.2751746811437
test292,534.1988368193387
test293,558.2895859651051
test294,461.6251687406534
test295,517.2108017479125
test296,553.9024713688209
test297,555.3536117061203
test298,648.9177921495395
test299,487.752247928286
test300,495.5923371547074
test301,547.4233912697581
test302,438.6605536076124
test303,468.5064401637069
test304,546.1541440521545
test305,484.9885128264025
test306,547.1902941093252
test307,475.46873685714513
test308,503.6647677966016
test309,565.1320808788802
test310,531.6600690127508
test311,554.6737317981263
test312,556.1828551430627
test313,485.05569723433064
test314,450.84779609407633
test315,449.380114416533
test316,488.3268969976583
test317,675.2722832946881
test318,459.235061523124
test319,460.507596037181
test320,604.3970400994623
test321,565.414593621168
test322,572.3478099306819
test323,606.7785243687492
test324,482.5778938669942
test325,466.1888043137179
test326,486.0337731824756
test327,464.6903266892024
test328,477.3058084552896
test329,550.1057323523587
test330,691.1821944203432
test331,467.79007428877674
test332,488.3268969976583
test333,438.47412621019873
test334,467.79007428877674
test335,458.4350861716781
test336,456.1408326551061
test337,569.981540982406
test338,472.6001862004458
test339,515.3332397546066
test340,500.9169160712413
test341,617.1673292905991
test342,480.51961491667396
test343,477.36912950563476
test344,631.9348852768403
test345,461.6251687406534
test346,543.6134583889774
test347,450.9575164230874
test348,621.6630860424979
test349,474.2017865832746
test350,472.9660582177019
test351,545.5313477084239
test352,461.8974023893575
test353,613.8222696149166
test354,473.35915329704267
test355,562.8589219283856
test356,558.1525227367788
test357,576.6488051548605
test358,467.8782913165269
test359,689.1314084160105
test360,662.0512592911382
test361,559.4716868387284
test362,467.79007428877674
test363,558.2895859651051
test364,468.5064401637069
test365,583.6013738888306
test366,478.03857024687494
test367,449.30474567723695
test368,671.7921880279147
test369,467.79007428877674
test370,495.5712669011112
test371,466.1888043137179
test372,450.9575164230874
test373,475.84478364132366
test374,566.9869850097358
test375,691.1821944203432
test376,475.84478364132366
test377,507.87596745174585
test378,613.8222696149166
test379,479.9598341297302
test380,644.9890277382492
test381,448.5676586677453
test382,474.21306698555844
test383,553.8656195336126
test384,493.2154021039836
test385,489.1660113243159
test386,785.701863835255
test387,467.8782913165269
test388,503.6647677966016
test389,470.5953469028731
test390,500.69119819050627
test391,443.3974775096749
test392,642.147481571357
test393,509.5228736533234
test394,475.34309373184834
test395,564.08367436101
test396,588.0498415527827
test397,460.7167296627505
test398,480.63046031246745
test399,469.3715823168245
test400,486.0337731824756
test401,578.6617656500874
test402,675.2722832946881
test403,456.96512273770065
test404,489.1660113243159
test405,611.3834747976616
test406,543.5741223885689
test407,576.6488051548605
test408,476.83757795453306
test409,455.7071182245925
test410,626.1742193728353
test411,565.7744833405733
test412,450.9575164230874
test413,469.3715823168245
test414,516.4404556356113
test415,615.6036941336249
test416,535.4946759315271
test417,443.45902185409125
test418,488.8617595047527
test419,642.147481571357
test420,480.63046031246745
test421,488.3268969976583
test422,486.0337731824756
test423,468.7869332224871
test424,467.8782913165269
test425,560.293148239688
test426,702.5484452046734
test427,497.9495139232164
test428,510.5839137794154
test429,615.2921036031762
test430,617.1673292905991
test431,482.534281977794
test432,467.8782913165269
test433,447.4754780878484
test434,644.9890277382492
test435,610.1648878194726
test436,675.2722832946881
test437,480.51961491667396
test438,491.3731129885111
test439,493.7616390049783
test440,542.7496686256202
test441,456.0517266502562
test442,482.534281977794
test443,580.9277536029266
test444,550.2088447980318
test445,474.2065884999278
test446,550.8273754247804
test447,468.5064401637069
test448,449.4150270369128
test449,468.64139934460025
test450,467.8782913165269
test451,503.6647677966016
test452,481.306171161275
test453,468.7869332224871
test454,515.640891679127
test455,488.3268969976583
test456,638.8727392881373
test457,700.3339283329767
test458,467.4944619202406
test459,460.507596037181
test460,643.0929238005363
test461,642.6203932745456
test462,716.2265762751922
test463,561.6944025089354
test464,467.79007428877674
test465,580.9277536029266
test466,526.0119851921755
test467,644.9890277382492
test468,486.0337731824756
test469,543.6268058994704
test470,644.9890277382492
test471,559.2996453309603
test472,675.2722832946881
test473,613.8222696149166
test474,535.4946759315271
test475,456.9354943403388
test476,498.459691679588
test477,461.6251687406534
test478,477.36912950563476
test479,517.68222386994
test480,556.51968386285
test481,470.42549781053265
test482,535.1931416238509
test483,570.0452648306455
test484,546.0113386549374
test485,482.05869658023664
test486,464.6903266892024
test487,443.3974775096749
test488,455.2314923830495
test489,566.2082785342301
test490,497.48715271016295
test491,588.2865679943535
test492,441.13794042686783
test493,450.9575164230874
test494,447.4754780878484
test495,492.94516199230736
test496,437.1991711223545
test497,444.9556428929267
test498,485.26176012888817
test499,567.0047888610172
test500,464.6903266892024
test501,460.7167296627505
test502,592.5327498497913
test503,471.9621106018167
test504,546.1541440521545
test505,615.2921036031762
test506,641.4410434048843
test507,592.8442414339473
test508,464.27544197120346
test509,475.07074876296315
test510,480.63046031246745
test511,642.147481571357
test512,525.925975107809
test513,632.4865650177069
test514,537.6877948208398
test515,702.4208549492286
test516,557.9857415044266
test517,624.6484896975381
test518,624.6484896975381
test519,550.8285004851615
test520,534.1988368193387
test521,474.7708064907027
test522,547.1902941093252
test523,467.8782913165269
test524,538.7943128766658
test525,471.9621106018167
test526,507.9990534776001
test527,652.9885016655778
test528,546.1541440521545
test529,662.4684916710869
test530,441.89839365747673
test531,626.1742193728353
test532,514.5672735824984
test533,437.0785750901666
test534,478.47837857067975
test535,485.26176012888817
test536,480.63046031246745
test537,552.0250125659296
test538,580.9277536029266
test539,517.2108017479125
test540,631.9348852768403
test541,475.07074876296315
test542,545.5313477084239
test543,462.24846052320106
test544,487.752247928286
test545,631.9348852768403
test546,457.06233441683287
test547,478.47212935084906
test548,475.84478364132366
test549,483.10261483678437
test550,576.6549718639684
test551,495.5923371547074
test552,510.5839137794154
test553,616.6880403557739
test554,580.8643321723772
test555,468.5064401637069
test556,555.8636332845675
test557,576.4961507062718
test558,547.4233912697581
test559,484.9885128264025
test560,439.2601173784565
test561,559.44281286764
test562,474.21306698555844
test563,489.1660113243159
test564,642.147481571357
test565,617.4652941093252
test566,559.2996453309603
test567,534.1988368193387
test568,642.147481571357
test569,574.4742482495078
test570,467.8782913165269
test571,451.7862954967627
test572,615.6036941336249
test573,558.711029266133
test574,485.26176012888817
test575,540.8764999226072
test576,606.7785243687492
test577,535.4946759315271
test578,556.8916601340477
test579,477.36912950563476
test580,488.61886264446827
test581,477.0167506337059
test582,456.0116014480202
test583,565.3742803300762
test584,545.5313477084239
test585,521.5909622256507
test586,492.47549664547927
test587,662.0512592911382
test588,445.70216522552164
test589,487.1540616246501
test590,642.147481571357
test591,553.66466627695
test592,644.9890277382492
test593,438.47412621019873
test594,493.89939338183285
test595,488.8617595047527
test596,477.0167506337059
test597,553.8985364917027
test598,558.7511229447215
test599,473.35915329704267
test600,479.9598341297302
test601,601.0323375042233
test602,464.94951924917336
test603,468.7869332224871
test604,643.0929238005363
test605,580.9277536029266
test606,451.7862954967627
test607,588.0498415527827
test608,455.2314923830495
test609,496.51858883779306
test610,486.0337731824756
test611,539.8816548055303
test612,474.4349919944212
test613,479.7072436918458
test614,595.5478795842117
test615,700.3339283329767
test616,702.5484452046734
test617,476.83757795453306
test618,478.6245850330629
test619,504.5199798695473
test620,480.44542504464675
test621,484.9885128264025
test622,480.63046031246745
test623,604.3970400994623
test624,475.84478364132366
test625,563.7766866479669
test626,662.4684916710869
test627,499.13332496991666
test628,516.9907615868689
test629,553.3339954579574
test630,473.65783947565944
test631,467.79007428877674
test632,485.05569723433064
test633,477.0167506337059
test634,447.3791721126497
test635,542.6932297101847
test636,472.7419917996908
test637,551.5929654511834
test638,545.7193833207674
test639,516.4404556356113
test640,454.1195197984126
test641,498.8285439249973
test642,473.65783947565944
test643,550.8285004851615
test644,543.6134583889774
test645,615.6036941336249
test646,675.2722832946881
test647,472.16816188745287
test648,483.10261483678437
test649,469.0406888958794
test650,536.310213376909
test651,484.54161195078143
test652,488.7571800556232
test653,446.87041027343787
test654,464.27544197120346
test655,555.6579555232669
test656,545.5313477084239
test657,562.522307965647
test658,489.79165010626946
test659,477.36912950563476
test660,500.9264065935345
test661,447.08435468478734
test662,469.31889478905055
test663,491.3731129885111
test664,580.9277536029266
test665,534.1044691851785
test666,593.426391739108
test667,466.1888043137179
test668,563.3675367404607
test669,442.5232731833077
test670,467.79007428877674
test671,464.6903266892024
test672,606.7785243687492
test673,507.9990534776001
test674,573.2613725406978
test675,506.5399319922674
test676,488.1345835184936
test677,528.236504732612
test678,618.5353597767092
test679,467.8782913165269
test680,604.3970400994623
test681,470.42549781053265
test682,545.0836419059603
test683,433.94093232475586
test684,479.9598341297302
test685,480.51961491667396
test686,478.47837857067975
test687,454.52952951828394
test688,485.12058777759495
test689,475.84478364132366
test690,465.9901418618549
test691,440.2638715795289
test692,636.2861024724347
test693,470.0100827437337
test694,641.5821389875023
test695,642.147481571357
test696,517.2108017479125
test697,517.68222386994
test698,621.6630860424979
test699,477.36912950563476
test700,471.40021516033613
test701,580.9277536029266
test702,449.572567826893
test703,480.44542504464675
test704,483.5325127198829
test705,521.5909622256507
test706,438.47412621019873
test707,576.8192368569531
test708,451.6749957974872
test709,477.0167506337059
test710,467.8782913165269
test711,702.5484452046734
test712,507.87596745174585
test713,621.6630860424979
test714,560.5521553065671
test715,477.0167506337059
test716,484.35720327346644
test717,549.1525662022202
test718,613.8222696149166
test719,618.5353597767092
test720,580.4521213887996
test721,546.5958967919177
test722,610.0715774421657
test723,455.7071182245925
test724,477.36912950563476
test725,602.1308801060532
test726,564.08367436101
test727,662.4684916710869
test728,492.94516199230736
test729,604.3970400994623
test730,460.30840976913646
test731,482.68238876655835
test732,448.21965063323205
test733,460.7167296627505
test734,650.5422944222252
test735,606.7785243687492
test736,486.9907398669508
test737,470.0192040850345
test738,480.63046031246745
test739,471.3714242600922
test740,510.14165651406125
test741,616.6880403557739
test742,475.0396642317059
test743,464.6903266892024
test744,613.8222696149166
test745,489.1660113243159
test746,478.6245850330629
test747,474.87122452070554
test748,480.63046031246745
test749,542.7496686256202
test750,486.0337731824756
test751,474.4702484302831
test752,558.1525227367788
test753,469.86328286925175
test754,604.3970400994623
test755,500.9169160712413
test756,542.7496686256202
test757,488.8617595047527
test758,451.6749957974872
test759,578.6535727120502
test760,542.4163726988121
test761,644.9890277382492
test762,451.97396896964375
test763,677.481916023871
test764,498.459691679588
test765,613.8222696149166
test766,533.8532391451942
test767,482.05869658023664
test768,617.1673292905991
test769,557.3615343582472
test770,644.9890277382492
test771,573.2200617145254
test772,480.63046031246745
test773,493.2154021039836
test774,560.075980107295
test775,500.69119819050627
test776,533.7413441006003
test777,526.6413628598749
test778,494.63229370590955
test779,543.5741223885689
test780,474.87122452070554
test781,558.4074793718393
test782,469.1712209423281
test783,475.84478364132366
test784,475.84478364132366
test785,477.36912950563476
test786,642.6983059200187
test787,662.4684916710869
test788,443.3974775096749
test789,528.236504732612
test790,473.89816181191617
test791,492.47549664547927
test792,486.9907398669508
test793,570.1994654070778
test794,574.4085506925472
test795,456.96512273770065
test796,472.16816188745287
test797,492.94516199230736
test798,677.481916023871
test799,662.4684916710869
test800,475.4792367570916
test801,613.8222696149166
test802,582.0165430878234
test803,617.4652941093252
test804,495.5923371547074
test805,482.5778938669942
test806,598.7230790355358
test807,445.70216522552164
test808,503.6647677966016
test809,570.0452648306455
test810,570.0452648306455
test811,536.7607853123424
test812,553.3339954579574
test813,604.3970400994623
test814,533.7413441006003
test815,568.4751220745165
test816,644.9890277382492
test817,542.7558090154112
test818,615.2921036031762
test819,520.3893878228654
test820,559.5034112753837
test821,467.8782913165269
test822,592.8220801753673
test823,478.6245850330629
test824,493.7616390049783
test825,482.68238876655835
test826,557.9857415044266
test827,604.3970400994623
test828,580.9277536029266
test829,577.4445949379341
test830,440.2638715795289
test831,662.2975395231451
test832,487.1540616246501
test833,526.0119851921755
test834,600.1494114817644
test835,579.5266660162854
test836,475.84478364132366
test837,557.9857415044266
test838,464.6903266892024
test839,550.8042989209945
test840,480.63046031246745
test841,449.30474567723695
test842,482.05869658023664
test843,500.9264065935345
test844,517.68222386994
test845,440.6924180586811
test846,617.1673292905991
test847,542.6932297101847
test848,475.84478364132366
test849,580.4185604988373
test850,517.2108017479125
test851,438.6605536076124
test852,473.9015984528097
test853,549.1525662022202
test854,561.6944025089354
test855,643.0929238005363
test856,449.30474567723695
test857,675.2722832946881
test858,580.9277536029266
test859,492.47549664547927
test860,547.1902941093252
test861,471.2684834837085
test862,525.925975107809
test863,533.4831559956127
test864,472.31223418065986
test865,531.6600690127508
test866,672.1730666776514
test867,454.52952951828394
test868,470.42549781053265
test869,495.5712669011112
test870,478.47837857067975
test871,580.9277536029266
test872,488.8617595047527
test873,617.1673292905991
test874,449.4150270369128
test875,570.3559524225614
test876,580.9277536029266
test877,507.7996864342885
test878,675.2722832946881
test879,451.7862954967627
test880,543.6134583889774
test881,521.9096226950033
test882,482.534281977794
test883,517.68222386994
test884,524.0443029737147
test885,580.9277536029266
test886,675.2722832946881
test887,507.87596745174585
test888,464.2102997092618
test889,617.6522751822059
test890,553.9024713688209
test891,606.1029602558149
test892,476.7682135018641
test893,477.7397688368279
test894,553.66466627695
test895,644.9890277382492
test896,481.9552769830454
test897,672.1730666776514
test898,487.1540616246501
test899,644.9890277382492
test900,472.31223418065986
test901,471.9621106018167
test902,468.7814655452201
test903,561.6944025089354
test904,486.7572254510836
test905,525.925975107809
test906,580.4185604988373
test907,545.9631412576915
test908,613.8222696149166
test909,509.120379982058
test910,546.2133002042171
test911,464.6903266892024
test912,471.9621106018167
test913,557.3708611489753
test914,545.5608805138218
test915,464.6903266892024
test916,491.3731129885111
test917,646.1036012622518
test918,460.7167296627505
test919,616.5655979385218
test920,560.7312815916622
test921,471.40021516033613
test922,606.7785243687492
test923,671.7921880279147
test924,450.9575164230874
test925,495.5712669011112
test926,492.9447607979613
test927,460.3477474531108
test928,498.8285439249973
test929,469.0397225259684
test930,570.0452648306455
test931,708.4034873783145
test932,466.1888043137179
test933,478.15780793600885
test934,503.6647677966016
test935,448.5676586677453
test936,549.1525662022202
test937,554.0711421348101
test938,468.7908976644271
test939,549.1525662022202
test940,469.86328286925175
test941,489.79165010626946
test942,475.07074876296315
test943,525.6922030903866
test944,539.8816548055303
test945,493.42441901300066
test946,521.5909622256507
test947,568.7868170020419
test948,691.1821944203432
test949,461.6251687406534
test950,547.1902941093252
test951,474.87122452070554
test952,621.6630860424979
test953,641.4410434048843
test954,568.4751220745165
test955,631.9348852768403
test956,567.0803928546143
test957,557.9857415044266
test958,477.0167506337059
test959,449.4150270369128
test960,550.8042989209945
test961,567.639018750697
test962,493.7616390049783
test963,588.0498415527827
test964,478.8326020128789
test965,514.5672735824984
test966,516.006198456804
test967,510.47011089640836
test968,495.5923371547074
test969,469.86328286925175
test970,662.2975395231451
test971,461.6251687406534
test972,689.1314084160105
test973,672.6707392665005
test974,526.0119851921755
test975,641.5821389875023
test976,604.3970400994623
test977,644.9890277382492
test978,460.30840976913646
test979,459.4582703372497
test980,477.7397688368279
test981,503.6647677966016
test982,488.7571800556232
test983,495.5712669011112
test984,481.9552769830454
test985,606.7785243687492
test986,631.9348852768403
test987,475.84478364132366
test988,472.5068564621331
test989,474.7708064907027
test990,477.7397688368279
test991,561.7720622770795
test992,557.3708611489753
test993,570.0452648306455
test994,530.4959057954733
test995,642.6983059200187
test996,545.5313477084239
test997,648.9177921495395
test998,545.7193833207674
test999,484.54161195078143
test1000,515.0764746723223
test1001,440.2638715795289
test1002,478.6245850330629
test1003,484.6395552160258
test1004,514.8188108316135
test1005,575.4654424391449
test1006,543.5741223885689
test1007,545.0376027119107
